customer_id,recency_days,frequency,monetary,cluster,cluster_name
29966BA,278,1,1218.0,0,沉睡客户
29967BA,71,1,1426.0,0,沉睡客户
29968BA,93,1,420.0,0,沉睡客户
29969BA,244,1,1377.0,0,沉睡客户
29970BA,390,1,1427.0,0,沉睡客户
29971BA,84,1,420.0,0,沉睡客户
29972BA,46,1,2112.99,0,沉睡客户
29973BA,216,1,2317.0,0,沉睡客户
29974BA,351,1,108.9,0,沉睡客户
29975BA,161,1,639.9,0,沉睡客户
29976BA,223,1,1418.9,0,沉睡客户
29977BA,342,1,1427.0,0,沉睡客户
29978BA,304,1,4398.0,0,沉睡客户
29979BA,44,1,1418.9,0,沉睡客户
29980BA,181,1,920.0,0,沉睡客户
29981BA,284,1,3619.0,0,沉睡客户
29982BA,312,1,459.9,0,沉睡客户
29983BA,183,1,3619.0,0,沉睡客户
29984BA,48,1,3619.0,0,沉睡客户
29985BA,270,1,4398.0,0,沉睡客户
29986BA,326,1,1508.0,0,沉睡客户
29987BA,311,1,639.9,0,沉睡客户
29988BA,286,1,1427.0,0,沉睡客户
29989BA,361,1,639.9,0,沉睡客户
29990BA,65,1,328.8,0,沉睡客户
29991BA,300,1,679.8,0,沉睡客户
29992BA,91,1,720.0,0,沉睡客户
29993BA,67,1,728.0,0,沉睡客户
29994BA,66,1,69.0,0,沉睡客户
29995BA,74,1,1427.0,0,沉睡客户
29996BA,140,1,759.9,0,沉睡客户
29997BA,135,1,720.0,0,沉睡客户
29998BA,81,1,1427.0,0,沉睡客户
29999BA,359,1,459.9,0,沉睡客户
30000BA,180,1,420.0,0,沉睡客户
30001BA,258,1,459.9,0,沉睡客户
30002BA,363,1,639.9,0,沉睡客户
30003BA,88,1,1468.99,0,沉睡客户
30004BA,90,1,69.0,0,沉睡客户
30005BA,62,1,309.0,0,沉睡客户
30006BA,73,1,69.0,0,沉睡客户
30007BA,51,1,1427.0,0,沉睡客户
30008BA,56,1,1427.0,0,沉睡客户
30009BA,102,1,3619.0,0,沉睡客户
30010BA,22,1,1199.0,0,沉睡客户
30011BA,168,1,1418.9,0,沉睡客户
30012BA,136,1,3199.0,0,沉睡客户
30013BA,71,1,3199.0,0,沉睡客户
30014BA,269,1,3199.0,0,沉睡客户
30015BA,159,1,3619.0,0,沉睡客户
30016BA,333,1,420.0,0,沉睡客户
30017BA,354,1,728.0,0,沉睡客户
30018BA,89,1,420.0,0,沉睡客户
30019BA,141,1,614.9,0,沉睡客户
30020BA,80,1,958.9,0,沉睡客户
30021BA,144,1,114.9,0,沉睡客户
30022BA,108,1,639.9,0,沉睡客户
30023BA,303,1,639.9,0,沉睡客户
30024BA,343,1,420.0,0,沉睡客户
30025BA,289,1,3619.0,0,沉睡客户
30026BA,308,1,3619.0,0,沉睡客户
30027BA,234,1,3619.0,0,沉睡客户
30028BA,167,1,639.9,0,沉睡客户
30029BA,189,1,3619.0,0,沉睡客户
30030BA,202,1,3619.0,0,沉睡客户
30031BA,171,1,679.8,0,沉睡客户
30032BA,280,1,3619.0,0,沉睡客户
30033BA,159,1,3619.0,0,沉睡客户
30034BA,900,1,129.0,0,沉睡客户
30035BA,1090,1,129.0,0,沉睡客户
30036BA,247,1,459.9,0,沉睡客户
30037BA,111,1,3199.0,0,沉睡客户
30038BA,1083,1,129.0,0,沉睡客户
30039BA,1095,1,129.0,0,沉睡客户
30040BA,39,1,3619.0,0,沉睡客户
30041BA,266,1,639.9,0,沉睡客户
30042BA,204,1,94.0,0,沉睡客户
30043BA,1079,1,129.0,0,沉睡客户
30044BA,26,1,639.9,0,沉睡客户
30045BA,12,1,4936.0,0,沉睡客户
30046BA,8,1,75.0,0,沉睡客户
30047BA,63,1,3619.0,0,沉睡客户
30048BA,83,1,575.0,0,沉睡客户
30049BA,296,1,679.8,0,沉睡客户
30050BA,158,1,639.9,0,沉睡客户
30051BA,70,2,218.89,0,沉睡客户
30052BA,71,2,898.89,0,沉睡客户
30053BA,342,1,1939.0,0,沉睡客户
30054BA,91,1,1439.0,0,沉睡客户
30055BA,56,1,75.0,0,沉睡客户
30056BA,275,1,75.0,0,沉睡客户
30057BA,910,1,129.0,0,沉睡客户
30058BA,46,1,1478.9,0,沉睡客户
30059BA,69,2,1555.99,0,沉睡客户
30060BA,1085,1,129.0,0,沉睡客户
30061BA,1086,1,129.0,0,沉睡客户
30062BA,1067,1,129.0,0,沉睡客户
30063BA,1082,1,129.0,0,沉睡客户
30064BA,280,1,639.9,0,沉睡客户
30065BA,1078,1,129.0,0,沉睡客户
30066BA,144,1,575.0,0,沉睡客户
30067BA,47,1,75.0,0,沉睡客户
30068BA,1079,1,129.0,0,沉睡客户
30069BA,90,1,559.0,0,沉睡客户
30070BA,350,1,4638.0,0,沉睡客户
30071BA,111,1,240.0,0,沉睡客户
30072BA,885,1,129.0,0,沉睡客户
30073BA,86,1,728.0,0,沉睡客户
30074BA,289,1,658.9,0,沉睡客户
30075BA,305,1,1439.0,0,沉睡客户
30076BA,227,1,540.0,0,沉睡客户
30077BA,63,1,259.0,0,沉睡客户
30078BA,310,1,240.0,0,沉睡客户
30079BA,57,1,240.0,0,沉睡客户
30080BA,190,1,3177.99,0,沉睡客户
30081BA,174,1,639.9,0,沉睡客户
30082BA,89,2,438.79,0,沉睡客户
30083BA,63,2,178.99,0,沉睡客户
30084BA,89,2,2036.99,0,沉睡客户
30085BA,84,2,178.99,0,沉睡客户
30086BA,75,2,398.89,0,沉睡客户
30087BA,66,2,398.89,0,沉睡客户
30088BA,72,2,398.89,0,沉睡客户
30089BA,64,2,438.79,0,沉睡客户
30090BA,63,1,1427.0,0,沉睡客户
30091BA,51,2,398.89,0,沉睡客户
30092BA,50,2,197.99,0,沉睡客户
30093BA,92,1,1368.0,0,沉睡客户
30094BA,250,1,4898.0,0,沉睡客户
30095BA,104,1,1808.0,0,沉睡客户
30096BA,67,1,1747.0,0,沉睡客户
30097BA,36,2,398.89,0,沉睡客户
30098BA,239,1,240.0,0,沉睡客户
30099BA,44,2,1756.89,0,沉睡客户
30100BA,60,1,1918.9,0,沉睡客户
30101BA,335,1,1918.9,0,沉睡客户
30102BA,46,1,1439.0,0,沉睡客户
30103BA,333,1,1658.9,0,沉睡客户
30104BA,35,2,178.99,0,沉睡客户
30105BA,145,1,1658.9,0,沉睡客户
30106BA,241,1,420.0,0,沉睡客户
30107BA,296,1,3808.0,0,沉睡客户
30108BA,245,1,3619.0,0,沉睡客户
30109BA,1060,1,129.0,0,沉睡客户
30110BA,139,1,3728.0,0,沉睡客户
30111BA,303,1,639.9,0,沉睡客户
30112BA,65,1,281.89,0,沉睡客户
30113BA,902,1,129.0,0,沉睡客户
30114BA,131,1,3199.0,0,沉睡客户
30115BA,342,1,3199.0,0,沉睡客户
30116BA,216,1,3199.0,0,沉睡客户
30117BA,1051,1,129.0,0,沉睡客户
30118BA,1057,1,129.0,0,沉睡客户
30119BA,79,1,281.89,0,沉睡客户
30120BA,34,2,438.79,0,沉睡客户
30121BA,170,1,1478.9,0,沉睡客户
30122BA,353,1,94.0,0,沉睡客户
30123BA,33,1,781.89,0,沉睡客户
30124BA,48,1,61.99,0,沉睡客户
30125BA,61,1,3619.0,0,沉睡客户
30126BA,141,1,3619.0,0,沉睡客户
30127BA,289,1,529.0,0,沉睡客户
30128BA,349,1,1727.98,0,沉睡客户
30129BA,328,1,88.98,0,沉睡客户
30130BA,323,1,5887.98,0,沉睡客户
30131BA,323,1,1947.88,0,沉睡客户
30132BA,308,1,3208.88,0,沉睡客户
30133BA,1059,1,129.0,0,沉睡客户
30134BA,286,1,258.98,0,沉睡客户
30135BA,338,1,328.0,0,沉睡客户
30136BA,326,1,1466.9,0,沉睡客户
30137BA,281,1,2826.99,0,沉睡客户
30138BA,296,1,1508.0,0,沉睡客户
30139BA,38,1,1646.9,0,沉睡客户
30140BA,50,1,288.9,0,沉睡客户
30141BA,54,1,69.0,0,沉睡客户
30142BA,84,1,575.0,0,沉睡客户
30143BA,249,1,639.9,0,沉睡客户
30144BA,123,1,420.0,0,沉睡客户
30145BA,62,1,4977.0,0,沉睡客户
30146BA,47,1,420.0,0,沉睡客户
30147BA,295,1,439.0,0,沉睡客户
30148BA,297,1,420.0,0,沉睡客户
30149BA,59,1,529.0,0,沉睡客户
30150BA,900,1,129.0,0,沉睡客户
30151BA,899,1,129.0,0,沉睡客户
30152BA,51,2,1756.89,0,沉睡客户
30153BA,55,1,1368.0,0,沉睡客户
30154BA,60,1,288.9,0,沉睡客户
30155BA,52,1,288.9,0,沉睡客户
30156BA,58,1,88.0,0,沉睡客户
30157BA,392,1,49.99,0,沉睡客户
30158BA,108,1,3619.0,0,沉睡客户
30159BA,4,1,3619.0,0,沉睡客户
30160BA,150,1,3918.0,0,沉睡客户
30161BA,32,1,639.9,0,沉睡客户
30162BA,341,1,114.9,0,沉睡客户
30163BA,1040,1,129.0,0,沉睡客户
30164BA,317,1,439.0,0,沉睡客户
30165BA,196,1,3728.0,0,沉睡客户
30166BA,1064,1,129.0,0,沉睡客户
30167BA,206,1,1658.9,0,沉睡客户
30168BA,1036,1,129.0,0,沉睡客户
30169BA,1047,1,129.0,0,沉睡客户
30170BA,1050,1,129.0,0,沉睡客户
30171BA,1051,1,129.0,0,沉睡客户
30172BA,215,1,420.0,0,沉睡客户
30173BA,40,2,497.99,0,沉睡客户
30174BA,87,1,328.0,0,沉睡客户
30175BA,53,2,218.89,0,沉睡客户
30176BA,56,2,178.99,0,沉睡客户
30177BA,53,2,398.89,0,沉睡客户
30178BA,141,1,4898.0,0,沉睡客户
30179BA,36,2,398.89,0,沉睡客户
30180BA,36,2,4735.99,0,沉睡客户
30181BA,64,1,288.9,0,沉睡客户
30182BA,902,1,129.0,0,沉睡客户
30183BA,1049,1,129.0,0,沉睡客户
30184BA,1043,1,129.0,0,沉睡客户
30185BA,1052,1,129.0,0,沉睡客户
30186BA,901,1,129.0,0,沉睡客户
30187BA,1046,1,129.0,0,沉睡客户
30188BA,1041,1,129.0,0,沉睡客户
30189BA,1062,1,129.0,0,沉睡客户
30190BA,899,1,129.0,0,沉睡客户
30191BA,1048,1,129.0,0,沉睡客户
30192BA,1039,1,129.0,0,沉睡客户
30193BA,1063,1,129.0,0,沉睡客户
30194BA,887,1,129.0,0,沉睡客户
30195BA,14,1,639.9,0,沉睡客户
30196BA,339,1,3619.0,0,沉睡客户
30197BA,900,1,129.0,0,沉睡客户
30198BA,891,1,129.0,0,沉睡客户
30199BA,907,1,129.0,0,沉睡客户
30200BA,1059,1,129.0,0,沉睡客户
30201BA,1047,1,129.0,0,沉睡客户
30202BA,1062,1,129.0,0,沉睡客户
30203BA,1061,1,129.0,0,沉睡客户
30204BA,1059,1,129.0,0,沉睡客户
30205BA,1044,1,129.0,0,沉睡客户
30206BA,1060,1,129.0,0,沉睡客户
30207BA,1061,1,129.0,0,沉睡客户
30208BA,200,1,639.9,0,沉睡客户
30209BA,56,1,459.9,0,沉睡客户
30210BA,39,1,4707.0,0,沉睡客户
30211BA,56,2,398.89,0,沉睡客户
30212BA,58,2,398.89,0,沉睡客户
30213BA,100,1,259.0,0,沉睡客户
30214BA,39,2,478.99,0,沉睡客户
30215BA,40,2,4396.98,0,沉睡客户
30216BA,55,1,288.9,0,沉睡客户
30217BA,42,2,1555.99,0,沉睡客户
30218BA,902,1,129.0,0,沉睡客户
30219BA,901,1,129.0,0,沉睡客户
30220BA,1033,1,129.0,0,沉睡客户
30221BA,1029,1,129.0,0,沉睡客户
30222BA,375,1,269.89,0,沉睡客户
30223BA,395,1,269.89,0,沉睡客户
30224BA,389,1,49.99,0,沉睡客户
30225BA,394,1,269.89,0,沉睡客户
30226BA,278,1,1468.99,0,沉睡客户
30227BA,370,1,1407.99,0,沉睡客户
30228BA,389,1,2807.98,0,沉睡客户
30229BA,340,1,1407.99,0,沉睡客户
30230BA,287,1,288.9,0,沉睡客户
30231BA,289,1,108.9,0,沉睡客户
30232BA,293,1,69.0,0,沉睡客户
30233BA,285,1,1808.0,0,沉睡客户
30234BA,171,1,639.9,0,沉睡客户
30235BA,121,1,619.0,0,沉睡客户
30236BA,300,1,1547.9,0,沉睡客户
30237BA,333,1,3619.0,0,沉睡客户
30238BA,338,1,4715.99,0,沉睡客户
30239BA,143,1,1778.0,0,沉睡客户
30240BA,66,1,639.9,0,沉睡客户
30241BA,74,1,439.0,0,沉睡客户
30242BA,1020,1,129.0,0,沉睡客户
30243BA,1035,1,129.0,0,沉睡客户
30244BA,1019,1,129.0,0,沉睡客户
30245BA,46,2,478.99,0,沉睡客户
30246BA,208,1,1658.9,0,沉睡客户
30247BA,362,1,1658.9,0,沉睡客户
30248BA,155,1,1658.9,0,沉睡客户
30249BA,147,1,240.0,0,沉睡客户
30250BA,161,1,4638.0,0,沉睡客户
30251BA,251,1,1439.0,0,沉睡客户
30252BA,172,1,3439.0,0,沉睡客户
30253BA,209,1,3738.0,0,沉睡客户
30254BA,258,1,240.0,0,沉睡客户
30255BA,39,2,1536.99,0,沉睡客户
30256BA,319,1,259.0,0,沉睡客户
30257BA,187,1,1658.9,0,沉睡客户
30258BA,365,1,1548.0,0,沉睡客户
30259BA,31,1,240.0,0,沉睡客户
30260BA,334,1,4898.0,0,沉睡客户
30261BA,38,2,5996.99,0,沉睡客户
30262BA,329,1,2138.0,0,沉睡客户
30263BA,169,1,3619.0,0,沉睡客户
30264BA,38,2,1798.88,0,沉睡客户
30265BA,47,2,2036.99,0,沉睡客户
30266BA,27,1,4898.0,0,沉睡客户
30267BA,37,2,1536.99,0,沉睡客户
30268BA,45,2,178.99,0,沉睡客户
30269BA,342,1,1699.0,0,沉睡客户
30270BA,107,1,1817.9,0,沉睡客户
30271BA,57,2,478.99,0,沉睡客户
30272BA,229,1,420.0,0,沉睡客户
30273BA,102,1,420.0,0,沉睡客户
30274BA,211,1,439.0,0,沉睡客户
30275BA,222,1,5087.0,0,沉睡客户
30276BA,46,2,2996.99,0,沉睡客户
30277BA,247,1,459.9,0,沉睡客户
30278BA,55,2,1536.99,0,沉睡客户
30279BA,28,1,3619.0,0,沉睡客户
30280BA,38,2,6295.99,0,沉睡客户
30281BA,215,1,4898.0,0,沉睡客户
30282BA,93,1,3866.0,0,沉睡客户
30283BA,8,1,3619.0,0,沉睡客户
30284BA,71,1,639.9,0,沉睡客户
30285BA,49,2,398.89,0,沉睡客户
30286BA,62,1,639.9,0,沉睡客户
30287BA,302,1,420.0,0,沉睡客户
30288BA,335,1,679.8,0,沉睡客户
30289BA,46,2,398.89,0,沉睡客户
30290BA,325,1,439.0,0,沉睡客户
30291BA,1015,1,129.0,0,沉睡客户
30292BA,1028,1,129.0,0,沉睡客户
30293BA,78,1,2617.9,0,沉睡客户
30294BA,38,2,178.99,0,沉睡客户
30295BA,364,1,420.0,0,沉睡客户
30296BA,45,1,639.9,0,沉睡客户
30297BA,139,1,679.8,0,沉睡客户
30298BA,8,1,420.0,0,沉睡客户
30299BA,268,1,639.9,0,沉睡客户
30300BA,264,1,3619.0,0,沉睡客户
30301BA,156,1,420.0,0,沉睡客户
30302BA,277,1,3619.0,0,沉睡客户
30303BA,203,1,420.0,0,沉睡客户
30304BA,39,1,1918.9,0,沉睡客户
30305BA,41,1,3508.0,0,沉睡客户
30306BA,42,2,398.89,0,沉睡客户
30307BA,279,1,420.0,0,沉睡客户
30308BA,281,1,2039.89,0,沉睡客户
30309BA,33,2,1855.99,0,沉睡客户
30310BA,44,1,920.0,0,沉睡客户
30311BA,262,1,1958.8,0,沉睡客户
30312BA,137,1,639.9,0,沉睡客户
30313BA,275,1,2117.9,0,沉睡客户
30314BA,1009,1,129.0,0,沉睡客户
30315BA,1009,1,129.0,0,沉睡客户
30316BA,1009,1,129.0,0,沉睡客户
30317BA,48,2,398.89,0,沉睡客户
30318BA,54,2,197.99,0,沉睡客户
30319BA,388,2,410.89,0,沉睡客户
30320BA,1020,1,129.0,0,沉睡客户
30321BA,293,1,3199.0,0,沉睡客户
30322BA,356,1,3388.0,0,沉睡客户
30323BA,329,1,114.9,0,沉睡客户
30324BA,195,1,2567.9,0,沉睡客户
30325BA,328,1,1067.9,0,沉睡客户
30326BA,113,1,98.9,0,沉睡客户
30327BA,183,1,59.0,0,沉睡客户
30328BA,269,1,309.0,0,沉睡客户
30329BA,271,1,1646.9,0,沉睡客户
30330BA,343,1,269.89,0,沉睡客户
30331BA,83,1,420.0,0,沉睡客户
30332BA,366,1,1348.99,0,沉睡客户
30333BA,261,1,288.9,0,沉睡客户
30334BA,254,1,2165.9,0,沉睡客户
30335BA,263,1,1427.0,0,沉睡客户
30336BA,234,1,1477.0,0,沉睡客户
30337BA,242,1,69.0,0,沉睡客户
30338BA,238,1,69.0,0,沉睡客户
30339BA,217,1,288.9,0,沉睡客户
30340BA,222,1,1477.0,0,沉睡客户
30341BA,230,1,69.0,0,沉睡客户
30342BA,217,1,328.8,0,沉睡客户
30343BA,300,1,459.9,0,沉睡客户
30344BA,349,1,49.99,0,沉睡客户
30345BA,220,1,1368.0,0,沉睡客户
30346BA,244,1,288.9,0,沉睡客户
30347BA,350,1,2708.89,0,沉睡客户
30348BA,348,1,1426.99,0,沉睡客户
30349BA,58,1,420.0,0,沉睡客户
30350BA,141,1,4398.0,0,沉睡客户
30351BA,313,1,3308.0,0,沉睡客户
30352BA,328,1,300.0,0,沉睡客户
30353BA,236,1,114.9,0,沉睡客户
30354BA,357,1,300.0,0,沉睡客户
30355BA,144,1,300.0,0,沉睡客户
30356BA,114,1,319.0,0,沉睡客户
30357BA,162,1,2077.0,0,沉睡客户
30358BA,52,1,619.0,0,沉睡客户
30359BA,238,1,1458.8,0,沉睡客户
30360BA,1023,1,129.0,0,沉睡客户
30361BA,1018,1,129.0,0,沉睡客户
30362BA,155,1,594.0,0,沉睡客户
30363BA,207,1,75.0,0,沉睡客户
30364BA,228,1,300.0,0,沉睡客户
30365BA,299,1,300.0,0,沉睡客户
30366BA,233,1,420.0,0,沉睡客户
30367BA,11,1,114.9,0,沉睡客户
30368BA,262,1,1977.0,0,沉睡客户
30369BA,129,1,1458.99,0,沉睡客户
30370BA,100,1,278.9,0,沉睡客户
30371BA,164,1,78.0,0,沉睡客户
30372BA,194,1,288.9,0,沉睡客户
30373BA,205,1,1446.0,0,沉睡客户
30374BA,185,1,1368.0,0,沉睡客户
30375BA,887,1,129.0,0,沉睡客户
30376BA,1018,1,129.0,0,沉睡客户
30377BA,134,1,619.0,0,沉睡客户
30378BA,42,1,1474.99,0,沉睡客户
30379BA,108,1,420.0,0,沉睡客户
30380BA,206,1,114.9,0,沉睡客户
30381BA,242,1,3619.0,0,沉睡客户
30382BA,110,1,439.0,0,沉睡客户
30383BA,1016,1,129.0,0,沉睡客户
30384BA,907,1,129.0,0,沉睡客户
30385BA,172,1,549.0,0,沉睡客户
30386BA,278,1,1627.89,0,沉睡客户
30387BA,109,1,1466.9,0,沉睡客户
30388BA,111,1,1727.9,0,沉睡客户
30389BA,32,1,1647.88,0,沉睡客户
30390BA,263,1,289.88,0,沉睡客户
30391BA,114,1,2146.9,0,沉睡客户
30392BA,110,1,69.0,0,沉睡客户
30393BA,94,1,1727.0,0,沉睡客户
30394BA,177,1,5497.0,0,沉睡客户
30395BA,327,1,2838.9,0,沉睡客户
30396BA,87,1,4707.0,0,沉睡客户
30397BA,187,1,1407.0,0,沉睡客户
30398BA,267,1,1627.89,0,沉睡客户
30399BA,39,1,5497.0,0,沉睡客户
30400BA,294,1,2337.9,0,沉睡客户
30401BA,89,1,4298.0,0,沉睡客户
30402BA,137,1,3138.0,0,沉睡客户
30403BA,227,1,308.88,0,沉睡客户
30404BA,235,1,69.98,0,沉睡客户
30405BA,175,1,1318.9,0,沉睡客户
30406BA,40,1,2517.9,0,沉睡客户
30407BA,87,1,1727.9,0,沉睡客户
30408BA,72,1,307.9,0,沉睡客户
30409BA,225,1,88.98,0,沉睡客户
30410BA,1127,1,59.99,0,沉睡客户
30411BA,1101,1,59.99,0,沉睡客户
30412BA,348,1,1099.0,0,沉睡客户
30413BA,359,1,3439.0,0,沉睡客户
30414BA,181,2,347.89,0,沉睡客户
30415BA,162,2,328.89,0,沉睡客户
30416BA,141,2,627.99,0,沉睡客户
30417BA,163,1,268.9,0,沉睡客户
30418BA,266,1,269.89,0,沉睡客户
30419BA,204,1,2517.9,0,沉睡客户
30420BA,92,1,1427.0,0,沉睡客户
30421BA,235,1,289.88,0,沉睡客户
30422BA,1045,1,59.99,0,沉睡客户
30423BA,351,1,2517.9,0,沉睡客户
30424BA,247,1,269.89,0,沉睡客户
30425BA,110,1,3996.0,0,沉睡客户
30426BA,175,1,268.9,0,沉睡客户
30427BA,5,1,3697.99,0,沉睡客户
30428BA,991,1,59.99,0,沉睡客户
30429BA,268,1,3439.0,0,沉睡客户
30430BA,358,1,2199.0,0,沉睡客户
30431BA,343,1,1658.9,0,沉睡客户
30432BA,338,1,2198.8,0,沉睡客户
30433BA,340,1,2337.9,0,沉睡客户
30434BA,132,1,3439.0,0,沉睡客户
30435BA,984,1,59.99,0,沉睡客户
30436BA,257,1,288.89,0,沉睡客户
30437BA,244,1,1646.89,0,沉睡客户
30438BA,239,1,2777.99,0,沉睡客户
30439BA,129,2,347.89,0,沉睡客户
30440BA,136,2,347.89,0,沉睡客户
30441BA,108,2,1466.99,0,沉睡客户
30442BA,231,1,2688.98,0,沉睡客户
30443BA,43,1,4298.0,0,沉睡客户
30444BA,318,1,2619.0,0,沉睡客户
30445BA,77,1,108.9,0,沉睡客户
30446BA,89,1,1646.9,0,沉睡客户
30447BA,110,1,1658.9,0,沉睡客户
30448BA,79,1,69.0,0,沉睡客户
30449BA,70,1,1468.99,0,沉睡客户
30450BA,248,1,4298.0,0,沉睡客户
30451BA,177,1,2638.0,0,沉睡客户
30452BA,161,1,5686.0,0,沉睡客户
30453BA,92,1,2199.0,0,沉睡客户
30454BA,38,1,1099.0,0,沉睡客户
30455BA,230,1,109.88,0,沉睡客户
30456BA,9,1,2638.0,0,沉睡客户
30457BA,90,1,2826.99,0,沉睡客户
30458BA,60,1,4707.0,0,沉睡客户
30459BA,56,1,288.9,0,沉睡客户
30460BA,13,1,1658.9,0,沉睡客户
30461BA,159,1,5497.0,0,沉睡客户
30462BA,132,1,2298.0,0,沉睡客户
30463BA,308,1,75.0,0,沉睡客户
30464BA,910,1,59.99,0,沉睡客户
30465BA,315,1,375.0,0,沉睡客户
30466BA,80,1,2619.0,0,沉睡客户
30467BA,214,1,1407.99,0,沉睡客户
30468BA,245,1,75.0,0,沉睡客户
30469BA,118,1,240.0,0,沉睡客户
30470BA,908,1,59.99,0,沉睡客户
30471BA,351,1,2838.9,0,沉睡客户
30472BA,85,1,259.0,0,沉睡客户
30473BA,289,1,75.0,0,沉睡客户
30474BA,179,1,5818.0,0,沉睡客户
30475BA,215,1,2818.0,0,沉睡客户
30476BA,262,1,2638.0,0,沉睡客户
30477BA,359,1,75.0,0,沉睡客户
30478BA,29,1,75.0,0,沉睡客户
30479BA,874,1,59.99,0,沉睡客户
30480BA,183,1,240.0,0,沉睡客户
30481BA,320,1,575.0,0,沉睡客户
30482BA,72,1,2619.0,0,沉睡客户
30483BA,309,1,75.0,0,沉睡客户
30484BA,144,1,240.0,0,沉睡客户
30485BA,47,1,75.0,0,沉睡客户
30486BA,325,1,2838.9,0,沉睡客户
30487BA,21,1,575.0,0,沉睡客户
30488BA,114,1,5818.0,0,沉睡客户
30489BA,262,1,1658.9,0,沉睡客户
30490BA,95,1,1658.9,0,沉睡客户
30491BA,878,1,59.99,0,沉睡客户
30492BA,861,1,59.99,0,沉睡客户
30493BA,218,1,178.98,0,沉睡客户
30494BA,134,1,240.0,0,沉睡客户
30495BA,54,1,1508.0,0,沉睡客户
30496BA,310,1,375.0,0,沉睡客户
30497BA,86,1,575.0,0,沉睡客户
30498BA,56,1,1368.0,0,沉睡客户
30499BA,872,1,59.99,0,沉睡客户
30500BA,283,1,589.88,0,沉睡客户
30501BA,261,1,69.98,0,沉睡客户
30502BA,254,1,5887.98,0,沉睡客户
30503BA,262,1,289.88,0,沉睡客户
30504BA,252,1,1446.98,0,沉睡客户
30505BA,246,1,5887.98,0,沉睡客户
30506BA,260,1,88.98,0,沉睡客户
30507BA,235,1,2688.98,0,沉睡客户
30508BA,216,1,388.98,0,沉睡客户
30509BA,226,1,69.98,0,沉睡客户
30510BA,183,1,308.88,0,沉睡客户
30511BA,206,1,5887.98,0,沉睡客户
30512BA,802,1,59.99,0,沉睡客户
30513BA,812,1,59.99,0,沉睡客户
30514BA,183,1,4086.88,0,沉睡客户
30515BA,194,1,88.98,0,沉睡客户
30516BA,267,1,575.0,0,沉睡客户
30517BA,172,1,75.0,0,沉睡客户
30518BA,206,1,2688.98,0,沉睡客户
30519BA,346,1,94.0,0,沉睡客户
30520BA,204,1,5887.98,0,沉睡客户
30521BA,200,1,289.88,0,沉睡客户
30522BA,157,1,308.88,0,沉睡客户
30523BA,182,1,289.88,0,沉睡客户
30524BA,49,1,1466.9,0,沉睡客户
30525BA,774,1,59.99,0,沉睡客户
30526BA,160,1,789.88,0,沉睡客户
30527BA,93,2,342.89,0,沉睡客户
30528BA,162,1,289.88,0,沉睡客户
30529BA,49,1,288.9,0,沉睡客户
30530BA,168,1,289.88,0,沉睡客户
30531BA,745,1,54.99,0,沉睡客户
30532BA,39,1,1446.0,0,沉睡客户
30533BA,708,1,54.99,0,沉睡客户
30534BA,154,1,2908.88,0,沉睡客户
30535BA,277,1,94.0,0,沉睡客户
30536BA,41,1,1508.0,0,沉睡客户
30537BA,59,1,3508.0,0,沉睡客户
30538BA,32,1,1466.9,0,沉睡客户
30539BA,182,1,178.98,0,沉睡客户
30540BA,708,1,54.99,0,沉睡客户
30541BA,77,2,323.89,0,沉睡客户
30542BA,147,1,287.9,0,沉睡客户
30543BA,126,1,2806.99,0,沉睡客户
30544BA,227,1,1627.89,0,沉睡客户
30545BA,222,1,1407.99,0,沉睡客户
30546BA,37,1,288.9,0,沉睡客户
30547BA,39,1,1658.9,0,沉睡客户
30548BA,39,1,3508.0,0,沉睡客户
30549BA,128,1,88.98,0,沉睡客户
30550BA,703,1,54.99,0,沉睡客户
30551BA,61,1,1646.9,0,沉睡客户
30552BA,149,1,88.98,0,沉睡客户
30553BA,728,1,54.99,0,沉睡客户
30554BA,360,1,59.0,0,沉睡客户
30555BA,196,1,1468.99,0,沉睡客户
30556BA,358,1,1627.89,0,沉睡客户
30557BA,340,1,78.0,0,沉睡客户
30558BA,232,1,278.9,0,沉睡客户
30559BA,158,1,5818.0,0,沉睡客户
30560BA,292,1,575.0,0,沉睡客户
30561BA,712,1,54.99,0,沉睡客户
30562BA,726,1,54.99,0,沉睡客户
30563BA,345,1,94.0,0,沉睡客户
30564BA,305,1,3158.9,0,沉睡客户
30565BA,101,1,2619.0,0,沉睡客户
30566BA,220,1,394.0,0,沉睡客户
30567BA,214,1,575.0,0,沉睡客户
30568BA,721,1,54.99,0,沉睡客户
30569BA,150,1,88.98,0,沉睡客户
30570BA,204,1,2668.99,0,沉睡客户
30571BA,79,1,375.0,0,沉睡客户
30572BA,272,1,75.0,0,沉睡客户
30573BA,74,1,240.0,0,沉睡客户
30574BA,91,2,823.99,0,沉睡客户
30575BA,122,1,268.9,0,沉睡客户
30576BA,122,1,1407.0,0,沉睡客户
30577BA,97,1,268.9,0,沉睡客户
30578BA,202,1,269.89,0,沉睡客户
30579BA,60,1,2838.9,0,沉睡客户
30580BA,690,1,54.99,0,沉睡客户
30581BA,697,1,54.99,0,沉睡客户
30582BA,67,1,3439.0,0,沉睡客户
30583BA,82,2,4022.99,0,沉睡客户
30584BA,113,1,2806.99,0,沉睡客户
30585BA,62,1,349.0,0,沉睡客户
